year_from|year_to|predecessor|successor|polity_new_ID|polity_old_ID|polity_long_form_name|conflict_name|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference
1755|1793|Ali IV ibn Haj Hamdun|Ahmad ibn Ali|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1756|1757|Siraj ud-Daulah||bd_nawabs_of_bengal|BdNawabs|Nawabs of Bengal|||A|A|A|A|A|A|A|A
1756|1764|Lat Kodu Majigen|Bakantam Buuri Nebu|se_jolof_k|se_jolof_k|Kingdom of Jolof||||||||||
1757|1758|Birayma Kodu|Isa Bige N'Gone|se_cayor_k|se_cayor_k|Kingdom of Cayor||P|P|P|P|IA|IA|IA|IA|IA
1757|1760|Ton-Mansa Dembelé|Kanuba Gnuma|ml_bamana_k|MlBaman|Bamana kingdom||P|P|SU|P|SU|SU|SU|SU|SU
1757|1774|Mustafa III|Abdulhamid I|tr_ottoman_emp_3|TrOttm4|Ottoman Empire III|None|A|A|A|A|A|A|A|A|A
1758|1759|Isa Bige N'Gone|Birayma Yamb|se_cayor_k|se_cayor_k|Kingdom of Cayor||P|P|IA|IA|IA|IA|IA|P|IA
1758|1769|Clement XIII (Carlo della Torre Rezzonico)|Clement XIV (Lorenzo Ganganelli)|it_papal_state_4|ItPapM2|Papal States - Early Modern Period II|None|P|A|A|A|A|A|A|P|A
1758|1777|Ma-Kodu Kumba||se_baol_k|se_baol_k|Kingdom of Baol||||||||||
1759|1760|Zindave|Kamota|zi_mutapa|zi_mutapa|Mutapa||P|P|A|IP|IA|IA|IA|IA|IA
1759|1760|Jahan III|Alam II|in_mughal_emp|InMugl*|Mughal Empire|None|P|P|A|P|P|A|A|A|A
1759|1760|Birayma Yamb|Isa Bige N'Gone|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|IA|IA|IA|IA|P|IA|IA
1759|1788|Charles III|Charles IV|es_spanish_emp_2|es_spanish_emp_2|Spanish Empire II|None|A|A|A|A|A|A|A|A|A
1760|1761|Kamota|Zeze|zi_mutapa|zi_mutapa|Mutapa||P|P||P|IA|IA|IA|IA|IA
1760|1763|Kanuba Gnuma|Kafa-Diugu|ml_bamana_k|MlBaman|Bamana kingdom||P|P|SU|P|SU|SU|SU|SU|SU
1760|1763|Isa Bige N'Gone|Dyor Yassin Isa|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|IA|IA|IA|IA|IA|IA|IA
1760|1786|Tokugawa Ieharu|Tokugawa Ienari|jp_tokugawa_shogunate|JpTokgw|Tokugawa Shogunate|None|P|A|A|A|A|P|A|A|A
1760|1788|Alam II|Jahan IV|in_mughal_emp|InMugl*|Mughal Empire|None|P|P|A|P|P|A|A|A|A
1760|1800|Kimenyi Getura||rw_gisaka_k|Gisaka|Gisaka||IP|IP|IA|IP|IP|IP|IP|IP|IP
1760|1820|George III|George IV|gb_british_emp_1|gb_british_emp_1|British Empire I|None|A|A|A|A|A|A|A|A|A
1761|1762|Zeze|Mutanika|zi_mutapa|zi_mutapa|Mutapa||P|P||P|IA|IA|IA|IA|IA
1762|1763|Mutanika|Zindave|zi_mutapa|zi_mutapa|Mutapa|||A|A|P|IA|IA|IA|IA|IA
1762|1769|Nasir|Isma'il|et_funj_sultanate|et_funj_sultanate|Funj Sultanate||P|P|P|P|A|A|A|A|A
1762|1796|Catherine II the Great|Paul I|ru_romanov_dyn_2|ru_romanov_dyn_2|Russian Empire, Romanov Dynasty II|None|A|A|A|A|A|A|A|A|A
1763|1766|Dyor Yassin Isa|Kodu Kumba|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|IA|IP|IA|IA|IA|IA|P
1763|1766|Kafa-Diugu|N'golo Diara|ml_bamana_k|MlBaman|Bamana kingdom||P|P|SU|IP|P|SU|SU|SU|SU
1763|1787|Thuljaji Bhonsle|Serfoji Bhonsle II|in_thanjavur_maratha_k|in_thanjavur_maratha_k|Thanjavur Maratha Kingdom|The Second Mysore War|P|P|A|A|A||A|P|P
1763|1787|Thuljaji Bhonsle|Serfoji Bhonsle II|in_thanjavur_maratha_k|in_thanjavur_maratha_k|Thanjavur Maratha Kingdom|The Second Mysore War|P|P|A|A|A||A|P|P
1764|1765|Zindave|Mutanika|zi_mutapa|zi_mutapa|Mutapa|||||||||IA|IA
1764|1766|Bakantam Buuri Nebu|Mba Kompas|se_jolof_k|se_jolof_k|Kingdom of Jolof||||||||||
1764|1777|Osei Kwadwo Okoawia|Osei Kwame Panyin|gh_ashanti_emp|GhAshnL|Ashanti Empire|None|SU|SU|SU|SU|SU|SU|SU|SU|SU
1765|1766|Mutanika|Chicuea|zi_mutapa|zi_mutapa|Mutapa|||||||||IA|IA
1765|1776|unknown|Sule-Budu|se_great_fulo_emp|se_great_fulo_emp|Denyanke Kingdom||||||||||
1766|1768|Chicuea|Changara I|zi_mutapa|zi_mutapa|Mutapa||||||||||
1766|1770|Rwaka|Rujugira|Early Niynginya|Early Niynginya|Kingdom of Nyinginya|||A||P|||||
1766|1777|Kodu Kumba|Birayma Faatim-Penda|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|IA|IA|IA|IA|IA|IA|IA
1766|1790|N'golo Diara|Mansong Diara|ml_bamana_k|MlBaman|Bamana kingdom||A|A|IA|IA|IA|IA|IA|IA|IA
1766|1800|Mba Kompas|Mba Buuri Nebu Njay|se_jolof_k|se_jolof_k|Kingdom of Jolof||A|A|A|P|A|A|A|A|A
1768|1770|Changara I|Ganyambadzi|zi_mutapa|zi_mutapa|Mutapa|||||||||IA|IA
1768|1776|Babba Zaki|Dauda Abasama|ni_hausa_k|ni_hausa_k|Hausa bakwai||IA|IA|IA|IA|IA|IA|IA|IA|IA
1769|1769|Yohannes II|Tekle Haymanot II|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|IP|P|P|A|A|A|A
1769|1774|Clement XIV (Lorenzo Ganganelli)|Pius IV (Giovanni Angelo Braschi)|it_papal_state_4|ItPapM2|Papal States - Early Modern Period II|None|A|A|A|A|A|A|A|A|A
1769|1776|Sengane Diogop Mbodj|Ndéné Diogop Mbodj|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1769|1777|Isma'il|Adlan II|et_funj_sultanate|et_funj_sultanate|Funj Sultanate||P|P|A|P|P|A|P|P|P
1769|1777|Tekle Haymanot II|Salomon|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|A|A|A|A|A
1769|1801|Sentabyo|Gahindiro|Early Niynginya|Early Niynginya|Kingdom of Nyinginya||||||||||
1770|1773|Ganyambadzi|Chitengu|zi_mutapa|zi_mutapa|Mutapa||||||||||
1770|1775|Mutaga|Mwambutsa|bu_burundi_k|Burundi|Burundi||||P||||||
1770|1786|Rujugira|Ndabarasa|Early Niynginya|Early Niynginya|Kingdom of Nyinginya||||||||||
1770|1789|Abiodun|Aole|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||IA|IA|IA|P|IA|IA|IA|IA|IA
1771|1798|Junju; Semakookiro|Kamanya|ug_buganda_k_2|Classical Buganda|Buganda||IA|IA|A|IA|IA|IA|IA|IA|IA
1772|1793|Timur Shah Durrani|Zaman Shah Durrani|af_durrani_emp|AfDurrn|Durrani Empire|||A|A|A|A|A|A|A|A
1773|1779|Chitengu|Mutedue|zi_mutapa|zi_mutapa|Mutapa||||||||||
1773|1785|Warren Hastings|The Earl Cornwallis|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1774|1789|Abdulhamid I|Selim III|tr_ottoman_emp_3|TrOttm4|Ottoman Empire III|None|A|A|A|A|A|A|A|A|A
1774|1789|Kpengla|Agonglo|ni_dahomey_k|ni_dahomey_k|Foys||||||||||
1774|1792|Louis XVI|National Convention|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|French Revolution|P|P|P|A|P|P|A|A|A
1774|1794|Ntare V Kiitabanyoro|Ruhinda VI Orushongo|tz_karagwe_k|Karagwe|Karagwe||||||||||
1775|1779|Said bin Ahmed|Hamad bin Said|om_busaidi_imamate_1|om_busaidi_imamate_1|Imamate of Oman and Muscat||A|P|A|P|A|A|A|A|A
1775|1795|Shagi Sherocho|Abet Hinoch|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||IP|P|SU|P|A|A|A|A|A
1775|1796|Mwambutsa|Ntare II Rugamba|bu_burundi_k|Burundi|Burundi||||||||||
1775|1799|Pius IV (Giovanni Angelo Braschi)|Pius VII (Barnaba Chiaramonti)|it_papal_state_4|ItPapM2|Papal States - Early Modern Period II|None|P|P|A|A|A|A|A|P|A
1775|1800|Matsweu Adi|Ashu Manu I|ni_kwararafa|ni_kwararafa|Kwararafa||||||||||
1776|1778|Ndéné Diogop Mbodj|Sengane Dégèn Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1776|1781|Dauda Abasama|Mohamma Alwali|ni_hausa_k|ni_hausa_k|Hausa bakwai||IA|IA|IA|IA|IA|IA|IA|IA|IA
1776|1791|Ibrahima Sora I|Sa’adu|gu_futa_jallon|gu_futa_jallon|Futa Jallon||IA|A|A|IA|IA|IA|IA|IA|IA
1776|1806|Abdul Kader Kan|Moktar Kudeji Talla|se_futa_toro_imamate|se_futa_toro_imamate|Imamate of Futa Toro||P|P|A|IP|IA|IA|IA|IA|IA
1777|1779|Salomon|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|P|IP|IP|A|A
1777|1786|Maria I and Pedro III|Maria I|pt_portuguese_emp_2|pt_portuguese_emp_2|Portuguese Empire - Early Modern||A|A|A|A|A|A|A|A|A
1777|1788|Adlan II|Multiple claimants|et_funj_sultanate|et_funj_sultanate|Funj Sultanate||P|P|P|P|P|P|P|P|P
1777|1790|Birayma Faatim-Penda|Amari|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|A|P|IA|IA|IA|IA|IA
1777|1799|Charles Theodore|Maximilian IV Joseph|de_bavaria_1|de_bavaria_1|Electorate of Bavaria||A|A|A|A|A|A|A|A|A
1777|1803|Osei Kwame Panyin|Opoku Fofie|gh_ashanti_emp|GhAshnL|Ashanti Empire|None|P|P|P|P|P|A|A|A|A
1777|1809||Tié-Yaasin Duieng|se_baol_k|se_baol_k|Kingdom of Baol||||||||||
1778|1778|Sengane Dégèn Ndiaye|Sandéné Kodou Fall Ndao|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1778|1787|Sandéné Kodou Fall Ndao|Biram Ndiémé Niakhana Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1779|1784|Tekle Giyorgis I|Iyasu III|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|P|IA|A|A|A
1779|1785|Mutedue|Combue|zi_mutapa|zi_mutapa|Mutapa||||||||||
1779|1792|Hamad bin Said|Sultan bin Ahmed|om_busaidi_imamate_1|om_busaidi_imamate_1|Imamate of Oman and Muscat||P|A|A|P|A|A|A|A|A
1780|1790|Joseph II|Leopold II|at_habsburg_2|at_habsburg_2|Austria - Habsburg Dynasty II|None|P|A|A|A|A|P|A|A|A
1780|1810|Eko Oke|Ohu Eko|ni_aro|ni_aro|Aro||||||||||
1781|1781|Kīwala'ō and Kamehameha I|Kamehameha I|us_kamehameha_k|USKameh|Kingdom of Hawaii - Kamehameha Period|None|P|P|P|P|A|A|A|A|A
1781|1807|Mohamma Alwali|end of polity|ni_hausa_k|ni_hausa_k|Hausa bakwai||IA|IA|P|IA|IA|IA|IA|P|P
1781|1819|Kamehameha I|Kamehameha II|us_kamehameha_k|USKameh|Kingdom of Hawaii - Kamehameha Period|None|P|A|A|P|A|A|A|A|A
1782|1783|Muhammed ibn Yusuf|Abd ash-Shakur ibn Yusuf|et_harar_emirate|et_harar_emirate|Emirate of Harar||SU|SU|SU|SU|SU|SU|A|A|SU
1782|1786|Olimi IV Kasoma|Kyebambe III Nyamutukura|ug_bunyoro_k_2|UgBito|Bito Dynasty||A|P|A|P|A|A|A|A|
1782|1809|Rama I (Phraphutthayotfa Chulalok)|Rama II (Phraphutthaloetla Naphalai)|th_rattanakosin|ThRattn|Rattanakosin|None|A|A|A|A|A|A|A|A|A
1783|1794|Abd ash-Shakur ibn Yusuf|Ahmed ibn Muhammed|et_harar_emirate|et_harar_emirate|Emirate of Harar||SU|SU|SU|SU|SU|SU|IP|IP|SU
1783|1811|Nyakashaija; Bwarenga; Rwebishengye|Kayunga; Gasiyonga I|ug_nkore_k_2|Classical Nkore|Nkore||||||||||
1784|1788|Iyasu III|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|A|A|A|A|A
1785|1791|Combue|Kandeya|zi_mutapa|zi_mutapa|Mutapa||||||||||
1785|1793|The Earl Cornwallis|Sir John Shore|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1785|1795|Fara Penda Teeg-Rel|Ndiak Kumba Khuri Yaye|se_waalo_k|se_waalo_k|Kingdom of Waalo||A|A|A|P|A|A|A|A|A
1786|1796|Ndabarasa|Sentabyo|Early Niynginya|Early Niynginya|Kingdom of Nyinginya||||||||||
1786|1797|Frederick William II|Frederick William III|de_hohenzollern_2|de_brandenburg_2|Brandenburg-Prussia||A|A|A|A|A|A|A|A|A
1786|1816|Maria I|end of our polity|pt_portuguese_emp_2|pt_portuguese_emp_2|Portuguese Empire - Early Modern||A|A|A|A|A|A|A|A|A
1786|1835|Kyebambe III Nyamutukura|Nyabongo II Mugenyi Biranga|ug_bunyoro_k_2|UgBito|Bito Dynasty||A|A|A|A|A|A|A|A|
1786|1837|Tokugawa Ienari|Tokugawa Ieyoshi|jp_tokugawa_shogunate|JpTokgw|Tokugawa Shogunate|None|A|A|A|A|A|P|A|A|A
1787|1793|Serfoji Bhonsle II|Amar Singh|in_thanjavur_maratha_k|in_thanjavur_maratha_k|Thanjavur Maratha Kingdom||A|A|A|A|A|A|A|A|IP
1787|1803|Biram Ndiémé Niakhana Ndiaye|Makoumba Diogop Mbodj|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1788|1788|Jahan IV|Alam II|in_mughal_emp|InMugl*|Mughal Empire|None|P|P|A|A|P|A|A|A|A
1788|1789|Tekle Giyorgis I|Hezkeyas|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|P|A|A|A|A
1788|1806|Alam II|Akbar II|in_mughal_emp|InMugl*|Mughal Empire|None|A|A|A|A|A|A|A|A|A
1788|1808|Charles IV|Joseph-Napoléon Bonaparte|es_spanish_emp_2|es_spanish_emp_2|Spanish Empire II|None|P|P|A|P|A|P|A|A|A
1789|1793|George Washington|George Washington|us_antebellum|us_antebellum|Antebellum US|None|A|A|A|A|A|A|A|A|A
1789|1794|Hezkeyas|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|P|A|A|A|A
1789|1796|Aole|Adebo|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||P|P|A|P|P|IA|P|IA|IA
1789|1797|Agonglo|Adanzan|ni_dahomey_k|ni_dahomey_k|Foys||||||||||
1789|1797|Āghā Muḥammad|Fatḥ ‛Alī|ir_qajar_dyn|IrQajar|Qajar|None|P|P|P|A|A|A|A|A|A
1789|1807|Selim III|Mustafa IV|tr_ottoman_emp_3|TrOttm4|Ottoman Empire III|None|P|P|P|P|P|A|A|A|A
1789|1848|Yusuf|Ahmed|so_geledi_sultanate|so_geledi_sultanate|Sultanate of Geledi|Battle of Adaddey Suleyman|A|A|A|A|A|A|A|A|A
1790|1792|Leopold II|Francis II (later Francis I, Emperor of Austria)|at_habsburg_2|at_habsburg_2|Austria - Habsburg Dynasty II|None|A|A|A|A|A|A|A|A|A
1790|1808|Mansong Diara|Da Diara|ml_bamana_k|MlBaman|Bamana kingdom||SU|SU|SU|SU|SU|SU|SU|SU|SU
1790|1809|Amari|Birayma Fatma|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|A|P|IA|IA|IA|IA|IA
1790|1827|Abba Magal|Abba Rago|et_jimma_k|et_jimma_k|Kingdom of Jimma||IA|IA|IA|IA|IA|IA|IA|IA|IA
1791|1796|Sa’adu|Ali Bilma|gu_futa_jallon|gu_futa_jallon|Futa Jallon||IP|IP|P|P|IA|IA|IA|IA|IA
1791|1797|Kandeya|Chicde|zi_mutapa|zi_mutapa|Mutapa||||||||||
1792|1793|National Convention|Committee of Public Safety|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|The Reign of Terror|A|A|A|A|A|A|A|A|A
1792|1804|Sultan bin Ahmed|Salim bin Sultan and Said bin Sultan|om_busaidi_imamate_1|om_busaidi_imamate_1|Imamate of Oman and Muscat||P|A|IP|P|A|A|A|A|A
1792|1835|Francis II (later Francis I, Emperor of Austria)|Ferdinand I of Austria|at_habsburg_2|at_habsburg_2|Austria - Habsburg Dynasty II|French Revolutionary Wars, Napoleonic Wars|P|A|A|A|A|A|A|P|P
1793|1795|Committee of Public Safety|Directory|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|None|A|P|A|P|A|P|A|A|A
1793|1797|George Washington|John Adams|us_antebellum|us_antebellum|Antebellum US|None|A|A|A|A|A|A|A|A|A
1793|1798|Sir John Shore|Lt. Gen. Sir Alured Clarke|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1793|1798|Amar Singh|Serfoji Bhonsle II|in_thanjavur_maratha_k|in_thanjavur_maratha_k|Thanjavur Maratha Kingdom||P|A|A|A|A|A|A|A|IP
1793|1799|Directory|Napoleon Bonaparte (Premier consul)|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|None|A|P|A|P|P|A|A|A|A
1793|1801|Zaman Shah Durrani|Mahmud Shah|af_durrani_emp|AfDurrn|Durrani Empire|||A|A|P|A|P|A|A|A
1793|1808|Ahmad ibn Ali|Dunama Lafiami|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1794|1795|Tekle Giyorgis I|Baeda Maryam II|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1794|1819|Ruhinda VI Orushongo|Ndagara I|tz_karagwe_k|Karagwe|Karagwe||||||||||
1794|1821|Ahmed ibn Muhammed|Abd al-Rahman ibn Muhammed|et_harar_emirate|et_harar_emirate|Emirate of Harar||P|A|A|P|A|A|A|A|P
1795|1795|Baeda Maryam II|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1795|1796|Tekle Giyorgis I|Salomon III|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1795|1799|Abet Hinoch|Beshi Ginocho|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||P|A|A|P|A|A|A|A|A
1795|1801|Muhammad Ali Khan Wala-Jah|Umdat ul-Umara|in_carnatic_sul|in_carnatic_sul|Carnatic Sultanate|Siege of Arcot|A|A|P|A|A|A|A|P|IP
1795|1805|Ndiak Kumba Khuri Yaye|Sayoodo Yacine Mbodj|se_waalo_k|se_waalo_k|Kingdom of Waalo||A|A|A|A|A|A|A|A|A
1795|1889|Eze Nri Enweleana|Eze Nri Obalike|ni_nri_k|ni_nri_k|Ọ̀ràézè Ǹrì||A|A|A|P|A|A|A|A|A
1796|1796|Adebo|Maku|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||P|P|IP|P|IA|IA|IA|IA|IA
1796|1797|Salomon III|Yonas|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1796|1797|Ali Bilma|Salihu|gu_futa_jallon|gu_futa_jallon|Futa Jallon||IP|IP|A|IP|IA|IA|IA|IA|IA
1796|1797|Maku|interregnum|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||A|A|IA|P|IA|IA|IA|IA|IA
1796|1801|Paul I|Alexander I the Blessed|ru_romanov_dyn_2|ru_romanov_dyn_2|Russian Empire, Romanov Dynasty II|None|P|A|P|P|A|A|A|A|A
1796|1820|Jiaqing Emperor (Chia Ch’ing, Jen Tsung, Yongyan)|Daoguang Emperor (Tao Kuang, Hsuan Tsung, Mianning)|cn_qing_dyn_2|CnQingL|Late Qing|None|A|A|A|A|A|A|A|A|A
1796|1850|Ntare II Rugamba|Mwezi Gisabo|bu_burundi_k|Burundi|Burundi||IP|A|IA|IP|IA|IA|IA|IA|IA
1797|1798|Yonas|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1797|1799|Salihu|Abdullahi Ba Demba|gu_futa_jallon|gu_futa_jallon|Futa Jallon|||||IP|IA|IA|IA|IA|IA
1797|1801|John Adams|Thomas Jefferson|us_antebellum|us_antebellum|Antebellum US|None|A|A|A|A|A|A|A|A|A
1797|1802|interregnum|Majotu|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||IA|A|A|IA|IA|IA|IA|IA|IA
1797|1803|Chicde|Changara II|zi_mutapa|zi_mutapa|Mutapa||||||||||
1797|1818|Adanzan|Gezo|ni_dahomey_k|ni_dahomey_k|Foys||IA|A|A|P|IA|IA|IA|IA|IA
1797|1834|Fatḥ ‛Alī|Muḥammad|ir_qajar_dyn|IrQajar|Qajar|None|P|P|A|P|A|A|A|A|A
1797|1840|Frederick William III|Frederick William IV|de_hohenzollern_2|de_brandenburg_2|Brandenburg-Prussia||A|A|A|A|A|A|A|A|A
1798|1798|Lt. Gen. Sir Alured Clarke|The Marquess Wellesley|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1798|1799|Tekle Giyorgis I|Salomon III|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1798|1799|Serfoji Bhonsle II|Shivaji Bhonsle|in_thanjavur_maratha_k|in_thanjavur_maratha_k|Thanjavur Maratha Kingdom||P|A|A|A|A|A|A|A|P
1798|1805|The Marquess Wellesley|The Marquess Cornwallis|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1798|1825|Kamanya|Suna II|ug_buganda_k_2|Classical Buganda|Buganda||IA|IA|A|IA|IA|IA|IA|IA|IA
1799|1799|Salomon III|Demetros|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1799|1799|Abdullahi Ba Demba|Abdelkader|gu_futa_jallon|gu_futa_jallon|Futa Jallon||IA|A|A|IA|IA|IA|IA|IA|IA
1799|1800|Demetros|Tekle Giyorgis I|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1799|1802|Beshi Ginocho|Hoti Ginocho|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||P|P|SU|P|A|A|A|A|SU
1799|1804|Napoleon Bonaparte (Premier consul)|Napoleon I (Emperor of the French)|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|None|A|A|A|A|A|A|A|A|A
1799|1806|Maximilian III Joseph|Maximilian I. Joseph, King of Bavaria|de_bavaria_1|de_bavaria_1|Electorate of Bavaria||A|A|A|A|A|A|A|A|P
1799|1810|Abdelkader|Abdullahi Ba Demba|gu_futa_jallon|gu_futa_jallon|Futa Jallon||IA|A|A|IA|IA|IA|IA|IA|IA
1800|1800|Tekle Giyorgis I|Demetros|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|A|A|P|A|A|A|A|A
1800|1801|Demetros|Egwale Seyon|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||P|P|A|P|A|A|A|A|A
1800|1815|Ashu Manu I|Zikeenya|ni_kwararafa|ni_kwararafa|Kwararafa||||||||||
1800|1833|Mba Buuri Nebu Njay|Birayamb Kumba Gey|se_jolof_k|se_jolof_k|Kingdom of Jolof||A|A|A|A|A|A|A|A|A
1801|1803|Mahmud Shah|Shuja Shah Durrani|af_durrani_emp|AfDurrn|Durrani Empire|||A|A|A|A|A|A|A|A
1801|1805|Thomas Jefferson|Thomas Jefferson|us_antebellum|us_antebellum|Antebellum US|None|A|A|A|A|A|A|A|A|A
1801|1818|Egwale Seyon|Iyoas II|et_ethiopian_k_3|et_ethiopian_k_3|Ethiopia Kingdom III||IA|IA|A|P|A|A|A|A|A
1801|1825|Alexander I the Blessed|Nicholas|ru_romanov_dyn_2|ru_romanov_dyn_2|Russian Empire, Romanov Dynasty II|Decembrist revolt|P|A|A|A|A|P|A|A|A
1801|1845|Gahindiro|Rwogera|Early Niynginya|Early Niynginya|Kingdom of Nyinginya||||||||||
1802|1821|Hoti Ginocho|Gaha Nechocho|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||P|IP|SU|P|A|A|A|A|SU
1802|1830|Majotu|Amodo|ni_oyo_emp_2|ni_oyo_emp_2|Ilú-ọba Ọ̀yọ́||P|A|A|P|A|A|A|A|A
1803|1804|Opoku Fofie|Osei Tutu Kwame Asiba|gh_ashanti_emp|GhAshnL|Ashanti Empire|None|SU|SU|SU|SU|SU|SU|SU|SU|SU
1803|1804|Changara II|Mutua-Bangomu|zi_mutapa|zi_mutapa|Mutapa||||||||||
1803|1809|Shuja Shah Durrani|Mahmud Shah|af_durrani_emp|AfDurrn|Durrani Empire|||A|A|A|A|A|A|A|A
1803|1810|Makoumba Diogop Mbodj|Ndéné Niakhana Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1804|1805|Mutua-Bangomu|Utiora|zi_mutapa|zi_mutapa|Mutapa||||||||||
1804|1806|Salim bin Sultan and Said bin Sultan|Said bin Sultan|om_busaidi_imamate_1|om_busaidi_imamate_1|Imamate of Oman and Muscat||A|A|A|A|A|A|A|A|A
1804|1815|Napoleon I (Emperor of the French)|Louis XVIII (King of France)|fr_bourbon_k_2|FrBurbL|French Kingdom - Late Bourbon|Napoleonic Wars|A|P|A|P|A|P|A|A|A
1804|1816|Obanosa|Ogbebo|ni_benin_emp|ni_benin_emp|Benin Empire||IP|IA|IA|IP|IA|||IA|IA
1804|1817|Usman dan Fodio|Muhammad Bello|ni_sokoto_cal|ni_sokoto_cal|Sokoto Caliphate||A|A|A|A|A|A|A|A|A
1804|1824|Osei Tutu Kwame Asiba|Osei Yaw Akoto|gh_ashanti_emp|GhAshnL|Ashanti Empire|None|SU|SU|SU|SU|SU|SU|SU|SU|SU
1805|1805|The Marquess Cornwallis|Sir George Barlow|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1805|1806|Utiora|Choofombo|zi_mutapa|zi_mutapa|Mutapa||||||||||
1805|1807|Sir George Barlow|The Lord Minto|in_east_india_co|BdEastIndiaCompany|British East India Company||A|A|A|A|A|A|A|A|A
1805|1809|Thomas Jefferson|James Madison|us_antebellum|us_antebellum|Antebellum US|None|A|A|A|A|A|A|A|A|A
1805|1813|Sayoodo Yacine Mbodj|Kuuly Mlaba|se_waalo_k|se_waalo_k|Kingdom of Waalo||A|A|A|A|A|A|A|A|A
