variable_set|section|subsection|variable_name|polity_name|polity_new_ID|polity_old_ID|predecessor|successor|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference|name|transition_year|confidence|is_disputed|is_uncertain|expert_checked
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Socé Bigué Ndiaye|Koumba Ndama Mbodj|IA|IA|IA|IA|IA|IA|IA|IA|IA||1855|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori II|Umaru Sori|IA|A|A|IA|IA|IA|IA|IA|IA||1856|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jimma|et_jimma_k|et_jimma_k|Abba Rebu|Abba Boqa|IA|A|DIS|DIS|IA|DIS|IA|IA|DIS||1858|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|MlBaman|Torokoro Mari Diara|Ali Diara|SU|SU|SU|SU|SU|SU|SU|SU|SU||1859|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|Kamehameha IV|Kamehameha V|A|A|A|A|A|A|A|A|A|None|1863|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|Kaye Sherocho|Gali Sherocho|A|A|A|A|A|A|A|A|A||1870|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Tié-Yassin Ngone|Ma-Kodu Kodu Kumba|||||||||||1857|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Ignacio Comonfort|Félix María Zuloaga|P|P|A|P|P|P|A|A|A|Reform War|1858|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|se_jolof_k|Birayam Majigen|Bakantam Xadi|A|A|A|A|A|A|A|A|A||1859|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Koumba Ndama Mbodj|Samba Laobé Fall|P|A|A|P|IA|IA|IA|IA|IA||1859|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Birayma-Fal|Ma-Kodu|IA|IA|IA|IA|IA|IA|IA|IA|IA||1859|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|Mahamuud II Ismaan|Ismaan II Ismaan|IA|A|IA|IA|IA|IA|IA|IA|IA||1866|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Russian Empire, Romanov Dynasty II|ru_romanov_dyn_2|ru_romanov_dyn_2|Alexander II the Liberator|Alexander III the Peacemaker|P|A|P|A|A|A|A|A|A|None|1881|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Sori|Ibrahima Sori II|IA|A|A|IA|IA|IA|IA|IA|IA||1858|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|British East India Company|in_east_india_co|BdEastIndiaCompany|The Earl of Canning|end of polity|A|A|A|A|A|A|A|A|A||1858|Confident|||False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Thuwani bin Said|Salim bin Thuwaini|P|P|P|P|A|A|A|A|A||1866|Confident|||False
Crisisdb|Power Transitions||Power Transition|Igala|ni_igala_k|ni_igala_k|Aku Odiba|Okoliko|||||||||||1870|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Emirate of Harar|et_harar_emirate|et_harar_emirate|Muhammed ibn Ali|Egyptian occupation|P|P|P|A|A|A|A|P|P||1875|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Ma-Kodu Kodu Kumba|Mali Kumba N’Gone|||||||||||1859|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Antebellum US|us_antebellum|us_antebellum|James Buchanan|Abraham Lincoln|P|A|A|A|P|P|P|A|A|Battle of Fort Sumter / American Civil War|1861|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Félix María Zuloaga|Miguel Miramón|P|P|A|P|P|P|A|A|A|Plan de Navidad rebellion|1859|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori II|Umaru Sori|IA|A|A|IA|IA|IA|IA|IA|IA||1860|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jimma|et_jimma_k|et_jimma_k|Abba Boqa|Abba Gomol|IA|A|A|IA|IA|IA|IA|IA|IA||1864|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Tokugawa Shogunate|jp_tokugawa_shogunate|JpTokgw|Tokugawa Iemochi|Tokugawa Yoshinobu|P|A|A|P|P|P|A|A|P|None|1866|Confident|||False
Crisisdb|Power Transitions||Power Transition|Foys|ni_dahomey_k|ni_dahomey_k|Glele|Behanzin|||||||||||1889|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Miguel Miramón|Benito Juárez|P|P|A|P|P|P|A|A|A|None|1861|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|MlBaman|Ali Diara|Umar Tall|P|P|SU|IA|IA|IA|IA|P|IA||1861|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Ma-Kodu|Ma-Dyodyo|A|A|A|A|A|A|A|A|P||1861|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Mali Kumba N’Gone|Tié-Yaasin Gallo|||||||||||1862|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Samba Laobé Fall|Fakha Fall|IA|IA|A|IA|IA|IA|IA|IA|IA||1863|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|se_jolof_k|Bakantam Xadi|Ma Ba|A|A|A|A|A|P|A|A|A||1865|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Ahmad Atiku|Ali Bello|A|A|A|A|A|A|A|A|A||1866|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Sori|Ibrahima Sori II|IA|A|A|IA|IA|IA|IA|IA|IA||1862|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Fakha Fall|Maba Jakhu Ba|A|A|A|A|A|P|A|A|A||1863|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Ma-Dyodyo|Lat Dyor|P|P|A|P|A|A|A|A|A||1862|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Benito Juárez|Maximilian I|P|P|A|A|A|A|A|P|A|French-Mexican War|1864|Confident|||False
Crisisdb|Power Transitions||Power Transition|Antebellum US|us_antebellum|us_antebellum|Abraham Lincoln|Abraham Lincoln|P|A|A|A|A|A|A|A|A|American Civil War|1865|Confident|||False
Crisisdb|Power Transitions||Power Transition|Brandenburg-Prussia|de_hohenzollern_2|de_brandenburg_2|William I|end of polity|A|A|A|A|A|A|A|A|A||1870|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Late Qing|cn_qing_dyn_2|CnQingL|Tongzhi Emperor (Zaichun, T’ung Chih, Mu Tsung)|Guangxu Emperor (Kuang Hsu, Te Tsung, Zaitan)|P|A|A|P|A|A|A|A|A|Taiping Rebellion|1875|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire IV|tr_ottoman_emp_4|TrOttm5|Abdulaziz|Murad V|P|P|DIS|P|A|A|A|A|A|None|1876|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Lat Dyor|Ma-Dyodyo|P|A|A|P|A|A|A|A|P||1864|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori II|Umaru Sori|IA|A|A|IA|IA|IA|IA|IA|IA||1864|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Tié-Yaasin Gallo|Tanor Gogne|||||||||||1890|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|Kamehameha V|Lunalilo|A|A|A|A|A|A|A|A|A|None|1872|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Sori|Ibrahima Sori II|IA|A|A|IA|IA|IA|IA|IA|IA||1866|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Maximilian I|Benito Juárez|P|P|P|P|P|A|A|A|P|None|1867|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jimma|et_jimma_k|et_jimma_k|Abba Gomol|Abba Jifar II|IA|A|IA|IA|IA|IA|IA|IA|IA||1878|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Abraham Lincoln|Andrew Johnson|A|P|P|A|A|A|A|A|A|None|1865|Confident|||False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Andrew Johnson|Ulysses S. Grant|A|A|A|A|A|A|A|A|A|None|1869|Confident|||False
Crisisdb|Power Transitions||Power Transition|Nkore|ug_nkore_k_2|Classical Nkore|Ntare V|Kahaya II|||||||||||1895|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Ali Bello|Ahmad Rufai|A|A|A|A|A|A|A|A|A||1867|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Salim bin Thuwaini|Azzan bin Qais|P|P|A|P|A|A|A|A|A||1868|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori II|Umaru Sori|IA|A|A|IA|IA|IA|IA|IA|IA||1868|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Wukari Federation|ni_wukari_fed|ni_wukari_fed|Ashu Manu II|Agudu Manu|||||||||||1871|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|Ismaan II Ismaan|end of polity|IA|A|A|IA|IA|IA|IA|P|P||1926|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Benito Juárez|Sebastián Lerdo de Tejada|P|A|A|P|A|A|A|A|A|Plan of La Noria|1872|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Ahmad Rufai|Abu Bakr Bello|A|A|A|A|A|A|A|A|A||1873|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|GhAshnL|Kofi Karikari|Mensa Bonsu|P|P|A|P|A|A|A|A|A|None|1874|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Nyinginya|Early Niynginya|Early Niynginya|Rwabugiri|Rutarindwa|||||||||||1895|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Sori|Ibrahima Sori II|IA|A|A|IA|IA|IA|IA|IA|IA||1870|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Azzan bin Qais|Turki bin Said|A|P|A|A|A|A|A|P|P||1871|Confident|||False
Crisisdb|Power Transitions||Power Transition|Rattanakosin|th_rattanakosin|ThRattn|Rama V (Phrachulachomklao/Chulalongkorn)|Rama VI (Phramongkutklao/Vajiravudh)|A|A|A|A|A|A|A|A|A|None|1910|Confident|||False
Crisisdb|Power Transitions||Power Transition|Empire of Japan|jp_japanese_emp|jp_japanese_emp|Meiji|Yoshihito (Taishō)|P|A|A|A|A|P|A|A|A|None|1912|Confident|||False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Ulysses S. Grant|Ulysses S. Grant|A|A|A|A|A|A|A|A|A|None|1873|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bito Dynasty|ug_bunyoro_k_2|UgBito|Chwa II Kabaleega Yokana|End of polity|A|A|A|P|A|A|A|P|||1899|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori II|Umaru Sori|IA|A|A|IA|IA|IA|IA|IA|IA||1871|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Igala|ni_igala_k|ni_igala_k|Okoliko|Amaga|||||||||||1876|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|Gali Sherocho|Gaki Sherocho|IP|A|A|IP|A|A|A|P|A||1890|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Aro|ni_aro|ni_aro|Kanu Oji|end of polity|||||||||||1902|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Sori|Ibrahima Sori III|IA|A|A|IA|IA|IA|IA|IA|IA||1872|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Turki bin Said|Faisal bin Turki|A|A|A|A|A|A|A|A|A||1888|Confident|||False
Crisisdb|Power Transitions||Power Transition|Wukari Federation|ni_wukari_fed|ni_wukari_fed|Agudu Manu|||||||||P|||1901|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori III|Ahmadu Dara Alfaya|IA|A|A|IA|IA|IA|IA|IA|IA||1873|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Sebastián Lerdo de Tejada|Porfirio Díaz|P|P|A|P|P|A|A|A|A|Revolution of Tuxtepec|1876|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|Lunalilo|Kalākaua|P|A|A|A|A|P|A|A|A|Honolulu Courthouse Riots|1874|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ahmadu Dara Alfa|Umaru Ba Demba|IA|A|A|IA|IA|IA|IA|IA|IA||1875|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Ulysses S. Grant|Rutherford Birchard Hayes|A|A|A|A|A|A|A|A|A|None|1877|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Abu Bakr Bello|Mu'adh Bello|A|A|A|A|A|A|A|A|A||1877|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|GhAshnL|Mensa Bonsu|Kwaku Dua II'|P|A|A|A|P|A|A|A|A|None|1883|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|Kalākaua|Liliʻuokalani|A|A|A|A|A|A|A|A|A|None|1891|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Umaru Ba Demba|Amadu Dara Alfaya|IA|A|A|IA|IA|IA|IA|IA|IA||1877|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Late Qing|cn_qing_dyn_2|CnQingL|Guangxu Emperor (Kuang Hsu, Te Tsung, Zaitan)|Xuantong Emperor (Hsuan T’ung, Puyi) - END OF CHINESE IMPERIAL RULE|P|P|P|P|A|A|A|A|A|None|1908|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire IV|tr_ottoman_emp_4|TrOttm5|Murad V|Abdulhamid II|P|P|A|P|A|A|A|A|A|None|1876|Confident|||False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Porfirio Díaz|Manuel González Flores|A|A|A|A|A|A|A|A|A|None|1880|Confident|||False
Crisisdb|Power Transitions||Power Transition|Igala|ni_igala_k|ni_igala_k|Amaga|Ocheje Onokpa|||||||||||1900|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire IV|tr_ottoman_emp_4|TrOttm5|Abdulhamid II|Mehmed V|P|P|A|P|A|P|A|A|A|Young Turk Revolution|1909|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ahmadu Dara Alfaya|Ibrahima Sori III|IA|A|A|IA|IA|IA|IA|IA|IA||1879|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Rutherford Birchard Hayes|James A. Garfield|A|A|A|A|A|A|A|A|A|None|1881|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Mu'adh Bello|Umar Ali Bello|A|A|A|A|A|A|A|A|A||1881|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jimma|et_jimma_k|et_jimma_k|Abba Jifar II|end of polity|A|A|A|A|A|A|A|A|P||1932|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori III|Ahmadu Dara Alfaya|IA|A|A|IA|IA|IA|IA|IA|IA||1881|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|Usman|Vittorio Emanuele III|A|A|A|A|A|A|A|P|P||1911|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Manuel González Flores|Porfirio Díaz|A|A|A|A|A|A|A|A|A|None|1884|Confident|||False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|James A. Garfield|Chester A. Arthur|P|P|P|A|A|A|A|A|A|None|1881|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ahmadu Dara Alfaya|Ibrahima Sori III|IA|A|A|IA|IA|IA|IA|IA|IA||1883|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Chester A. Arthur|Grover Cleveland|A|A|A|A|A|A|A|A|A|None|1885|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Umar Ali Bello|Abu Bakr Atiku|A|A|A|A|A|A|A|A|A||1891|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Russian Empire, Romanov Dynasty II|ru_romanov_dyn_2|ru_romanov_dyn_2|Alexander III the Peacemaker|Nicholas II|A|A|A|A|A|A|A|A|A|None|1894|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori III|Ahmadu Dara Alfaya|IA|A|A|IA|IA|IA|IA|IA|IA||1885|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Karagwe|Kayenje Kalemera II|Nyamukuba Ndagara II|||||||||||1886|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|GhAshnL|Kwaku Dua II'|Interim Council|P|A|A|A|P|A|P|A|P|Ashante Civil War|1887|Confident|||False
Crisisdb|Power Transitions||Power Transition|Buganda|ug_buganda_k_2|Classical Buganda|Mwanga|Mutebi II Kiwena|P|P|A|P|A|A|A|A|A||1888|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Early United Mexican States|mx_mexico_1|mx_mexico_1|Porfirio Díaz|Francisco I. Madero|P|P|A|P|A|P|A|A|A|Mexican Revolution|1911|Confident|||False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ahmadu Dara Alfaya|Ibrahima Sori III|IA|A|A|IA|IA|IA|IA|IA|IA||1887|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|Grover Cleveland|Benjamin Harrison|A|A|A|A|A|A|A|A|A|None|1889|Confident|||False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Karagwe|Nyamukuba Ndagara II|Kanyorozi Ntare VI|||||||||||1893|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|GhAshnL|Interim Council|Owusu Sekyere II, the mamponghene (Regent)|P|P|A|A|P|A|P|A|P|Ashante Civil War|1888|Confident|||False
Crisisdb|Power Transitions||Power Transition|Buganda|ug_buganda_k_2|Classical Buganda|Mutebi II Kiwena|Kalema|P|P|IA|P|A|A|A|A|A||1888|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Buganda|ug_buganda_k_2|Classical Buganda|Kalema|Mwanga|A|A|IA|P|A|A|A|A|A||1889|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|gu_futa_jallon|Ibrahima Sori III|Bu Bakar III|IA|A|A|IA|IA|IA|IA|IA|IA||1890|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|GhAshnL|Owusu Sekyere II, the mamponghene (Regent)|Otumfuo Nana Prempeh I|P|P|A|A|P|A|P|P|P|British Invasion of Ashante|1895|Confident|||False
Crisisdb|Power Transitions||Power Transition|Benin Empire|ni_benin_emp|ni_benin_emp|Ovonranmen|Victoria|A|A|A|A|A|A|A|P|P||1897|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Faisal bin Turki|end of our polity dates|A|A|A|P|A|A|A|A|A||1913|Confident|||False
