SourcePolityLongName,SuccessorPolityLongName,SourcePolityID,SuccessorPolityID,SuccessionType,Rationale,Citation,ChainOfThought,ModelID,ModelFingerprint,ModelTimestamp
Susiana - Muhammad Jaffar,Susiana A,ir_susiana_archaic,ir_susiana_a,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Susiana A,Susiana B,ir_susiana_a,ir_susiana_b,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Susiana B,Susiana - Early Ubaid,ir_susiana_b,ir_susiana_ubaid_1,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swedish Empire,United Kingdoms of Sweden and Norway,sv_swedish_emp,sv_united_k_sweden_and_norway,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swedish Empire,"Russian Empire, Romanov Dynasty II",sv_swedish_emp,ru_romanov_dyn_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swedish Empire,Brandenburg-Prussia,sv_swedish_emp,de_hohenzollern_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swiss Confederation - Napoleonic period,Swiss Confederation - modern period,ch_swiss_conf_3,ch_swiss_conf_4,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swiss Confederation - early modern period,Swiss Confederation - Napoleonic period,ch_swiss_conf_2,ch_swiss_conf_3,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Swiss Confederation - modern period,,ch_swiss_conf_4,,,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tabal Kingdoms,Neo-Assyrian Empire,tr_tabal_k,iq_neo_assyrian_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tahert,Fatimid Caliphate,dz_tahert,tn_fatimid_cal,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Taifas of Iberia,Almoravids,es_taifas,ma_almoravid_dyn,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Taifas of Iberia,Almohad Empire,es_taifas,ma_almohad_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Taifas of Iberia,Castile Kingdom,es_taifas,es_castile_k,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Taifas of Iberia,Aragon Kingdom,es_taifas,es_aragon_k,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Taifas of Iberia,Kingdom of Portugal,es_taifas,pt_portugal_k,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tairona,Spanish Empire I,co_tairona,es_spanish_emp_1,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tang Dynasty I,Tang Dynasty II,cn_tang_dyn_1,cn_tang_dyn_2,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tang Dynasty II,Five Dynasties Period,cn_tang_dyn_2,cn_five_dyn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Terminal Classic Tikal,Early Postclassic Tikal,gt_tikal_terminal_classic,gt_tikal_early_postclassic,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Terminal Formative Basin of Mexico,Classic Basin of Mexico,mx_basin_of_mexico_6,mx_basin_of_mexico_7,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Thailand Reform Period,,th_reform_period_thailand,,,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Thanjavur Maratha Kingdom,British East India Company,in_thanjavur_maratha_k,in_east_india_co,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
The Emirate of Crete,Byzantine Empire II,gr_crete_emirate,tr_byzantine_emp_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Third Scythian Kingdom,,ua_skythian_k_3,,,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tibet Kingdom,,cn_tibet_k,,,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Timurid Empire,Shaybanid Kingdom,uz_timurid_emp,uz_shaybanid_k,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Timurid Empire,Safavid Empire,uz_timurid_emp,ir_safavid_emp,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Timurid Empire,Mughal Empire,uz_timurid_emp,in_mughal_emp,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Titicaca Basin - Early Pacajes phase,Inca Empire,bo_titicaca_early_pacajes,pe_inca_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tlemcen,Ottoman Empire II,dz_tlemcen,tr_ottoman_emp_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tocharians,Kushan Empire,af_tocharian,af_kushan_emp,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tokugawa Shogunate,Empire of Japan,jp_tokugawa_shogunate,jp_japanese_emp,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Toltecs,Middle Postclassic Basin of Mexico,mx_toltec,mx_basin_of_mexico_10,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Toro,British Empire II,ug_toro_k,gb_british_emp_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Torwa-Rozvi,British Empire II,zi_torwa_rozvi,gb_british_emp_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Toutswe,Great Zimbabwe,zi_toutswe,zi_great_zimbabwe,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tunni Sultanate,Ajuran Sultanate,so_tunni_sultanate,so_ajuran_sultanate,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Tuyuhun,Tibet Kingdom,cn_tuyuhun,cn_tibet_k,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Twelve Bhuyans,Mughal Empire,bd_twelve_bhuyans,in_mughal_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Ubaid,Uruk,iq_ubaid,iq_uruk,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Uigur Khaganate,Qocho Kingdom,mn_uygur_khaganate,cn_qocho_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Uigur Khaganate,Ganzhou Kingdom,mn_uygur_khaganate,cn_ganzhou_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Umayyad Caliphate,Abbasid Caliphate I,sy_umayyad_cal,iq_abbasid_cal_1,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Umayyad Caliphate,Emirate of Córdoba,sy_umayyad_cal,es_cordoba_emirate,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
United Kingdoms of Sweden and Norway,Kingdom of Norway - Modern,sv_united_k_sweden_and_norway,no_norway_k_modern,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
United Kingdoms of Sweden and Norway,Kingdom of Sweden,sv_united_k_sweden_and_norway,sv_sweden_k_modern,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
United Mexican States I,Late United Mexican States,mx_united_mexican_states_1,mx_mexico_2,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
United States of America - Contemporary,,us_united_states_of_america_contemporary,,,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Ur - Dynasty III,Isin-Larsa,iq_ur_dyn_3,iq_isin_larsa,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Urartu Kingdom,Neo-Assyrian Empire,tr_urartu_k,iq_neo_assyrian_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Urartu Kingdom,Median Persian Empire,tr_urartu_k,ir_median_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Uruk,Early Dynastic,iq_uruk,iq_early_dynastic,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Us Reconstruction-Progressive,United States of America - Contemporary,us_united_states_of_america_reconstruction,us_united_states_of_america_contemporary,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Utpala Dynasty,Lohara Dynasty,in_utpala_dyn,in_lohara_dyn,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vakataka Kingdom,Chalukyas of Badami,in_vakataka_k,in_badami_chalukya_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vakataka Kingdom,Maukhari Dynasty,in_vakataka_k,in_maukhari_dyn,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vandal Kingdom,East Roman Empire,dz_vandal_k,tr_east_roman_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vanga Dynasty,Gauda Kingdom,in_vanga_k,in_gauda_k,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Viet Baiyu Kingdom,Western Han Empire,cn_viet_baiyu_k,cn_western_han_dyn,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vijayanagara Empire,Bijapur Sultanate,in_vijayanagara_emp,in_bijapur_sultanate,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vijayanagara Empire,Ahmadnagar Sultanate,in_vijayanagara_emp,in_ahmadnagar_sultanate,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vijayanagara Empire,Kingdom of Mysore,in_vijayanagara_emp,in_mysore_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vijayanagara Empire,Nayaks of Madurai,in_vijayanagara_emp,in_madurai_nayaks,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vijayanagara Empire,Nayaks of Thanjavur,in_vijayanagara_emp,in_thanjavur_nayaks,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Viking settlements,Kingdom of Norway I,dk_viking_settlements,no_norway_k_1,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Viking settlements,Kingdom of Denmark - Medieval,dk_viking_settlements,dk_danish_k,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Viking settlements,Kingdom of Sweden I,dk_viking_settlements,sv_swedish_k_1,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Viking settlements,Danelaw,dk_viking_settlements,gb_danelaw,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Visigothic Kingdom,Umayyad Caliphate,es_visigothic_k,sy_umayyad_cal,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Visigothic Kingdom,Kingdom of Asturias,es_visigothic_k,es_asturias_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vladimir-Suzdal,Golden Horde,ru_vladimir_suzdal,ru_golden_horde,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Vladimir-Suzdal,"Grand Principality of Moscow, Mongolian period",ru_vladimir_suzdal,ru_moskva_mongolian_period,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Volga Kingdom,Golden Horde,bg_volga_k,ru_golden_horde,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wari Empire,Cuzco - Late Intermediate I,pe_wari_emp,pe_cuzco_5,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Warring States Japan,Japan - Azuchi-Momoyama,jp_sengoku_jidai,jp_azuchi_momoyama,territorial consolidation,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wattara Empire,Modern France I,ic_wattara_emp,fr_france_modern_1,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wattasid,Saadi Sultanate,ma_wattasid_dyn,ma_saadi_sultanate,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wei Kingdom,Western Jin,cn_wei_k,cn_western_jin_dyn,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Weimar Republic,Nazi Germany,de_weimar_rep,de_ns_germany,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
West Burkina Faso Red I,West Burkina Faso Red II and III,bf_west_burkina_faso_red_1,bf_west_burkina_faso_red_2,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
West Burkina Faso Red II and III,West Burkina Faso Red IV,bf_west_burkina_faso_red_2,bf_west_burkina_faso_red_4,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
West Burkina Faso Red IV,Mossi,bf_west_burkina_faso_red_4,bf_mossi_k_1,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
West Burkina Faso Yellow I,West Burkina Faso Yellow II,bf_west_burkina_faso_yellow_5,bf_west_burkina_faso_yellow_6,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
West Burkina Faso Yellow II,West Burkina Faso Red I,bf_west_burkina_faso_yellow_6,bf_west_burkina_faso_red_1,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Han Empire,Eastern Han Empire,cn_western_han_dyn,cn_eastern_han_dyn,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Jin,Eastern Jin Dynasty,cn_western_jin_dyn,cn_eastern_jin_dyn,continuity,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Jin,Northern Wei,cn_western_jin_dyn,cn_northern_wei_dyn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Jin,Later Qin Kingdom,cn_western_jin_dyn,cn_later_qin_dyn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Jin,Later Yan Kingdom,cn_western_jin_dyn,cn_later_yan_dyn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Italian Kingdom Late Antiquity,it_western_roman_emp,it_italy_k,elite replacement,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Early Merovingian,it_western_roman_emp,fr_merovingian_emp_1,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Visigothic Kingdom,it_western_roman_emp,es_visigothic_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Vandal Kingdom,it_western_roman_emp,dz_vandal_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Kingdom of the Burgundians,it_western_roman_emp,fr_burgundian_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Kingdom of the Suebi,it_western_roman_emp,pt_suebi_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Anglo-Saxon England I,it_western_roman_emp,gb_anglo_saxon_1,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Roman Empire - Late Antiquity,Brythonic Kingdoms,it_western_roman_emp,gb_brythonic_k,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Satraps,Gupta Empire,pk_western_satraps,in_gupta_emp,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Turk Khaganate,Tang Dynasty I,kg_western_turk_khaganate,cn_tang_dyn_1,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Turk Khaganate,Khazar Empire,kg_western_turk_khaganate,ru_khazar_emp,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Zhou,Jin,cn_western_zhou_dyn,cn_jin_spring_and_autumn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Zhou,Qi - Spring and Autumn,cn_western_zhou_dyn,cn_qi_spring_autumn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Western Zhou,Chu Kingdom - Spring and Autumn Period,cn_western_zhou_dyn,cn_chu_dyn_spring_autumn,secession,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Whydah,Foys,ni_whydah_k,ni_dahomey_k,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wu Confederacy,Yue Kingdom,cn_wu_confederacy,cn_yue_dyn,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wukari Federation,Sokoto Caliphate,ni_wukari_fed,ni_sokoto_cal,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
Wukari Federation,British Empire II,ni_wukari_fed,gb_british_emp_2,absorption,,,N/A (Direct JSON output),models/gemini-2.5-pro-preview-05-06,N/A (Gemini),2025-05-20T15:12:30.298215+00:00
